,index,Date,VH,Team,Final,ML,Probability,Week,Result,Aggregate,elton-alexander,tyson-alger,mike-barber,mark-berman,john-bohnenkamp,dave-borges,zac-boyer,rick-bozich,aaron-brenner,kevin-brockway,jp-butler,jason-butt,christian-caple,nick-carboni,jerry-carino,ray-coleman,graham-couch,richard-croome,chris-dachille,seth-davis,doug-doughty,jay-drew,jeff-faraudo,john-feinstein,marcus-fuller,chris-goff,cormac-gordon,geoff-grammer,tom-green,doug-haller,kelly-hines,bob-holt,cecil-hurt,marcus-jackson,joe-juliano,michelle-kaufman,laura-keeley,kevin-lyttle,fletcher-mackel,scott-mansch,matt-mccoy,chuck-mcgill,john-mcnamara,kevin-mcnamara,chris-murray,dana-oneil,zach-osterman,tod-palmer,soren-petro,bj-rains,ryan-recker,pat-rooney,randy-rosetta,jon-rothstein,shannon-ryan,adam-sparks,bret-strelow,bob-sutton,terry-toohey,matt-vautour,matt-velazquez,dick-vitale,john-werner,jon-wilner,scott-wolf,scott-richey
1893,6825,229,H,texas,56.0,155,0.39215686274509803,17,L,338,23.0,21.0,21.0,9.0,24.0,,,23.0,24.0,23.0,23.0,18.0,17.0,24.0,18.0,21.0,14.0,19.0,23.0,17.0,,19.0,20.0,,23.0,16.0,19.0,19.0,23.0,23.0,20.0,24.0,24.0,,,,21.0,14.0,19.0,24.0,24.0,12.0,20.0,22.0,24.0,19.0,19.0,21.0,23.0,21.0,17.0,18.0,,22.0,17.0,21.0,,25.0,21.0,19.0,18.0,19.0,22.0,16.0,17.0,17.0
1948,7068,304,V,texas,62.0,-255,0.7183098591549296,17,W,338,23.0,21.0,21.0,9.0,24.0,,,23.0,24.0,23.0,23.0,18.0,17.0,24.0,18.0,21.0,14.0,19.0,23.0,17.0,,19.0,20.0,,23.0,16.0,19.0,19.0,23.0,23.0,20.0,24.0,24.0,,,,21.0,14.0,19.0,24.0,24.0,12.0,20.0,22.0,24.0,19.0,19.0,21.0,23.0,21.0,17.0,18.0,,22.0,17.0,21.0,,25.0,21.0,19.0,18.0,19.0,22.0,16.0,17.0,17.0
1900,6848,301,V,kentucky,88.0,-200,0.6666666666666666,17,W,405,17.0,23.0,19.0,22.0,22.0,19.0,15.0,14.0,18.0,19.0,17.0,24.0,24.0,14.0,24.0,24.0,8.0,22.0,16.0,23.0,23.0,21.0,15.0,22.0,21.0,24.0,12.0,16.0,24.0,22.0,23.0,18.0,17.0,,21.0,21.0,22.0,18.0,23.0,22.0,15.0,23.0,21.0,24.0,18.0,22.0,20.0,13.0,13.0,23.0,25.0,19.0,17.0,17.0,23.0,22.0,17.0,12.0,19.0,24.0,23.0,16.0,18.0,,24.0,22.0
1967,7129,305,H,kentucky,94.0,-1600,0.9411764705882353,17,W,405,17.0,23.0,19.0,22.0,22.0,19.0,15.0,14.0,18.0,19.0,17.0,24.0,24.0,14.0,24.0,24.0,8.0,22.0,16.0,23.0,23.0,21.0,15.0,22.0,21.0,24.0,12.0,16.0,24.0,22.0,23.0,18.0,17.0,,21.0,21.0,22.0,18.0,23.0,22.0,15.0,23.0,21.0,24.0,18.0,22.0,20.0,13.0,13.0,23.0,25.0,19.0,17.0,17.0,23.0,22.0,17.0,12.0,19.0,24.0,23.0,16.0,18.0,,24.0,22.0
1889,6821,229,H,iowa-state,58.0,-1250,0.9259259259259259,17,W,413,18.0,18.0,15.0,16.0,14.0,,18.0,,17.0,21.0,22.0,19.0,18.0,21.0,21.0,22.0,13.0,23.0,,21.0,,23.0,,17.0,22.0,15.0,23.0,23.0,21.0,21.0,19.0,20.0,20.0,,17.0,19.0,19.0,23.0,20.0,21.0,17.0,13.0,22.0,23.0,17.0,20.0,23.0,16.0,25.0,18.0,13.0,21.0,18.0,,22.0,20.0,20.0,16.0,22.0,17.0,16.0,15.0,21.0,13.0,13.0,20.0
1962,7122,305,V,iowa-state,78.0,500,0.16666666666666666,17,L,413,18.0,18.0,15.0,16.0,14.0,,18.0,,17.0,21.0,22.0,19.0,18.0,21.0,21.0,22.0,13.0,23.0,,21.0,,23.0,,17.0,22.0,15.0,23.0,23.0,21.0,21.0,19.0,20.0,20.0,,17.0,19.0,19.0,23.0,20.0,21.0,17.0,13.0,22.0,23.0,17.0,20.0,23.0,16.0,25.0,18.0,13.0,21.0,18.0,,22.0,20.0,20.0,16.0,22.0,17.0,16.0,15.0,21.0,13.0,13.0,20.0
1905,6856,301,V,baylor,71.0,280,0.2631578947368421,17,L,447,24.0,16.0,16.0,15.0,19.0,25.0,20.0,,23.0,22.0,19.0,15.0,15.0,19.0,15.0,16.0,22.0,20.0,25.0,16.0,18.0,24.0,25.0,20.0,20.0,14.0,14.0,24.0,14.0,20.0,15.0,19.0,18.0,,16.0,20.0,15.0,17.0,21.0,18.0,22.0,22.0,23.0,12.0,22.0,,16.0,25.0,,20.0,16.0,17.0,24.0,19.0,20.0,19.0,12.0,24.0,17.0,14.0,14.0,23.0,20.0,11.0,16.0,23.0
1974,7141,305,H,baylor,58.0,-160,0.6153846153846154,17,L,447,24.0,16.0,16.0,15.0,19.0,25.0,20.0,,23.0,22.0,19.0,15.0,15.0,19.0,15.0,16.0,22.0,20.0,25.0,16.0,18.0,24.0,25.0,20.0,20.0,14.0,14.0,24.0,14.0,20.0,15.0,19.0,18.0,,16.0,20.0,15.0,17.0,21.0,18.0,22.0,22.0,23.0,12.0,22.0,,16.0,25.0,,20.0,16.0,17.0,24.0,19.0,20.0,19.0,12.0,24.0,17.0,14.0,14.0,23.0,20.0,11.0,16.0,23.0
1942,6991,303,H,arizona,64.0,-300,0.75,17,W,450,15.0,24.0,20.0,23.0,20.0,17.0,13.0,21.0,14.0,16.0,20.0,21.0,14.0,15.0,25.0,13.0,21.0,17.0,19.0,14.0,17.0,11.0,23.0,24.0,14.0,23.0,10.0,15.0,19.0,16.0,24.0,21.0,,,14.0,,20.0,24.0,17.0,12.0,16.0,,17.0,18.0,23.0,23.0,,14.0,16.0,17.0,21.0,20.0,16.0,13.0,21.0,17.0,21.0,22.0,23.0,,24.0,17.0,15.0,,,18.0
1978,7155,305,H,arizona,94.0,-1600,0.9411764705882353,17,W,450,15.0,24.0,20.0,23.0,20.0,17.0,13.0,21.0,14.0,16.0,20.0,21.0,14.0,15.0,25.0,13.0,21.0,17.0,19.0,14.0,17.0,11.0,23.0,24.0,14.0,23.0,10.0,15.0,19.0,16.0,24.0,21.0,,,14.0,,20.0,24.0,17.0,12.0,16.0,,17.0,18.0,23.0,23.0,,14.0,16.0,17.0,21.0,20.0,16.0,13.0,21.0,17.0,21.0,22.0,23.0,,24.0,17.0,15.0,,,18.0
1904,6855,301,H,duke,79.0,-4000,0.975609756097561,17,W,495,16.0,14.0,18.0,14.0,21.0,20.0,14.0,22.0,20.0,20.0,14.0,22.0,19.0,17.0,22.0,20.0,9.0,21.0,24.0,15.0,,20.0,21.0,21.0,18.0,18.0,24.0,17.0,16.0,18.0,18.0,11.0,19.0,,22.0,14.0,16.0,20.0,18.0,23.0,19.0,19.0,19.0,19.0,21.0,18.0,13.0,24.0,14.0,19.0,20.0,25.0,23.0,20.0,19.0,14.0,18.0,18.0,20.0,16.0,13.0,18.0,14.0,23.0,14.0,13.0
2001,7221,305,H,duke,72.0,125,0.4444444444444444,17,L,495,16.0,14.0,18.0,14.0,21.0,20.0,14.0,22.0,20.0,20.0,14.0,22.0,19.0,17.0,22.0,20.0,9.0,21.0,24.0,15.0,,20.0,21.0,21.0,18.0,18.0,24.0,17.0,16.0,18.0,18.0,11.0,19.0,,22.0,14.0,16.0,20.0,18.0,23.0,19.0,19.0,19.0,19.0,21.0,18.0,13.0,24.0,14.0,19.0,20.0,25.0,23.0,20.0,19.0,14.0,18.0,18.0,20.0,16.0,13.0,18.0,14.0,23.0,14.0,13.0
1908,6869,301,H,iowa,78.0,-205,0.6721311475409836,17,L,572,14.0,13.0,23.0,,15.0,22.0,17.0,19.0,15.0,15.0,16.0,20.0,22.0,16.0,,12.0,24.0,14.0,14.0,,20.0,22.0,22.0,19.0,15.0,22.0,13.0,22.0,18.0,19.0,16.0,17.0,16.0,,15.0,16.0,14.0,21.0,22.0,15.0,18.0,15.0,16.0,17.0,15.0,21.0,18.0,20.0,15.0,16.0,12.0,13.0,13.0,14.0,18.0,9.0,16.0,15.0,14.0,20.0,20.0,13.0,13.0,14.0,11.0,19.0
1997,7210,305,V,iowa,71.0,105,0.4878048780487805,17,W,572,14.0,13.0,23.0,,15.0,22.0,17.0,19.0,15.0,15.0,16.0,20.0,22.0,16.0,,12.0,24.0,14.0,14.0,,20.0,22.0,22.0,19.0,15.0,22.0,13.0,22.0,18.0,19.0,16.0,17.0,16.0,,15.0,16.0,14.0,21.0,22.0,15.0,18.0,15.0,16.0,17.0,15.0,21.0,18.0,20.0,15.0,16.0,12.0,13.0,13.0,14.0,18.0,9.0,16.0,15.0,14.0,20.0,20.0,13.0,13.0,14.0,11.0,19.0
1907,6858,301,V,purdue,81.0,-170,0.6296296296296297,17,W,613,19.0,17.0,13.0,18.0,16.0,11.0,21.0,13.0,16.0,17.0,13.0,14.0,20.0,23.0,14.0,14.0,15.0,18.0,11.0,18.0,15.0,15.0,18.0,18.0,16.0,20.0,16.0,13.0,17.0,14.0,17.0,15.0,22.0,,19.0,15.0,17.0,22.0,14.0,14.0,20.0,18.0,15.0,25.0,16.0,14.0,15.0,22.0,11.0,14.0,14.0,15.0,15.0,24.0,14.0,13.0,19.0,21.0,16.0,15.0,17.0,20.0,16.0,18.0,18.0,14.0
2020,7343,306,H,purdue,91.0,-260,0.7222222222222222,17,W,613,19.0,17.0,13.0,18.0,16.0,11.0,21.0,13.0,16.0,17.0,13.0,14.0,20.0,23.0,14.0,14.0,15.0,18.0,11.0,18.0,15.0,15.0,18.0,18.0,16.0,20.0,16.0,13.0,17.0,14.0,17.0,15.0,22.0,,19.0,15.0,17.0,22.0,14.0,14.0,20.0,18.0,15.0,25.0,16.0,14.0,15.0,22.0,11.0,14.0,14.0,15.0,15.0,24.0,14.0,13.0,19.0,21.0,16.0,15.0,17.0,20.0,16.0,18.0,18.0,14.0
1933,6961,303,H,maryland,81.0,-2000,0.9523809523809523,17,W,733,11.0,12.0,17.0,21.0,17.0,13.0,10.0,16.0,12.0,11.0,12.0,16.0,21.0,12.0,19.0,10.0,23.0,13.0,20.0,20.0,13.0,12.0,12.0,14.0,12.0,17.0,17.0,21.0,15.0,17.0,14.0,16.0,15.0,,12.0,11.0,18.0,16.0,11.0,11.0,12.0,24.0,11.0,16.0,14.0,16.0,17.0,23.0,10.0,15.0,15.0,10.0,9.0,16.0,15.0,8.0,14.0,13.0,13.0,23.0,19.0,10.0,12.0,8.0,19.0,15.0
2018,7340,306,V,maryland,62.0,175,0.36363636363636365,17,L,733,11.0,12.0,17.0,21.0,17.0,13.0,10.0,16.0,12.0,11.0,12.0,16.0,21.0,12.0,19.0,10.0,23.0,13.0,20.0,20.0,13.0,12.0,12.0,14.0,12.0,17.0,17.0,21.0,15.0,17.0,14.0,16.0,15.0,,12.0,11.0,18.0,16.0,11.0,11.0,12.0,24.0,11.0,16.0,14.0,16.0,17.0,23.0,10.0,15.0,15.0,10.0,9.0,16.0,15.0,8.0,14.0,13.0,13.0,23.0,19.0,10.0,12.0,8.0,19.0,15.0
1903,6853,301,H,louisville,56.0,-1000,0.9090909090909091,17,W,822,12.0,15.0,10.0,10.0,13.0,15.0,8.0,12.0,,14.0,11.0,13.0,12.0,13.0,12.0,15.0,10.0,11.0,12.0,13.0,16.0,13.0,16.0,12.0,13.0,13.0,18.0,14.0,11.0,13.0,13.0,10.0,13.0,,13.0,12.0,11.0,19.0,13.0,13.0,13.0,16.0,13.0,15.0,19.0,13.0,14.0,17.0,12.0,12.0,10.0,12.0,19.0,18.0,12.0,12.0,15.0,14.0,12.0,12.0,12.0,14.0,11.0,15.0,12.0,11.0
1991,7196,305,V,louisville,46.0,200,0.3333333333333333,17,L,822,12.0,15.0,10.0,10.0,13.0,15.0,8.0,12.0,,14.0,11.0,13.0,12.0,13.0,12.0,15.0,10.0,11.0,12.0,13.0,16.0,13.0,16.0,12.0,13.0,13.0,18.0,14.0,11.0,13.0,13.0,10.0,13.0,,13.0,12.0,11.0,19.0,13.0,13.0,13.0,16.0,13.0,15.0,19.0,13.0,14.0,17.0,12.0,12.0,10.0,12.0,19.0,18.0,12.0,12.0,15.0,14.0,12.0,12.0,12.0,14.0,11.0,15.0,12.0,11.0
1915,6893,302,H,west-virginia,90.0,-650,0.8666666666666667,17,W,1056,10.0,9.0,8.0,11.0,11.0,12.0,9.0,5.0,11.0,10.0,9.0,11.0,7.0,10.0,10.0,11.0,12.0,10.0,15.0,9.0,10.0,10.0,10.0,10.0,10.0,7.0,11.0,10.0,10.0,10.0,9.0,7.0,7.0,,10.0,9.0,9.0,15.0,10.0,16.0,10.0,8.0,10.0,9.0,10.0,8.0,6.0,10.0,9.0,9.0,8.0,9.0,10.0,11.0,9.0,16.0,9.0,8.0,10.0,9.0,8.0,11.0,9.0,10.0,8.0,10.0
1973,7140,305,V,west-virginia,69.0,140,0.4166666666666667,17,W,1056,10.0,9.0,8.0,11.0,11.0,12.0,9.0,5.0,11.0,10.0,9.0,11.0,7.0,10.0,10.0,11.0,12.0,10.0,15.0,9.0,10.0,10.0,10.0,10.0,10.0,7.0,11.0,10.0,10.0,10.0,9.0,7.0,7.0,,10.0,9.0,9.0,15.0,10.0,16.0,10.0,8.0,10.0,9.0,10.0,8.0,6.0,10.0,9.0,9.0,8.0,9.0,10.0,11.0,9.0,16.0,9.0,8.0,10.0,9.0,8.0,11.0,9.0,10.0,8.0,10.0
1925,6924,302,V,oregon,76.0,-150,0.6,17,W,1065,9.0,8.0,11.0,12.0,8.0,9.0,12.0,9.0,8.0,9.0,10.0,3.0,9.0,9.0,9.0,9.0,18.0,9.0,7.0,11.0,9.0,9.0,11.0,11.0,9.0,9.0,7.0,9.0,9.0,9.0,10.0,9.0,10.0,,9.0,10.0,10.0,6.0,8.0,8.0,9.0,10.0,9.0,8.0,9.0,7.0,8.0,9.0,18.0,10.0,11.0,11.0,14.0,10.0,11.0,11.0,10.0,9.0,8.0,7.0,9.0,9.0,10.0,22.0,7.0,8.0
1979,7156,305,V,oregon,76.0,-145,0.5918367346938775,17,W,1065,9.0,8.0,11.0,12.0,8.0,9.0,12.0,9.0,8.0,9.0,10.0,3.0,9.0,9.0,9.0,9.0,18.0,9.0,7.0,11.0,9.0,9.0,11.0,11.0,9.0,9.0,7.0,9.0,9.0,9.0,10.0,9.0,10.0,,9.0,10.0,10.0,6.0,8.0,8.0,9.0,10.0,9.0,8.0,9.0,7.0,8.0,9.0,18.0,10.0,11.0,11.0,14.0,10.0,11.0,11.0,10.0,9.0,8.0,7.0,9.0,9.0,10.0,22.0,7.0,8.0
1891,6823,229,H,north-carolina,75.0,-1150,0.92,17,W,1205,8.0,11.0,6.0,6.0,7.0,7.0,7.0,8.0,3.0,7.0,8.0,9.0,10.0,8.0,8.0,7.0,7.0,8.0,10.0,6.0,8.0,8.0,3.0,7.0,7.0,12.0,6.0,8.0,6.0,8.0,7.0,12.0,9.0,,7.0,7.0,7.0,8.0,9.0,7.0,6.0,6.0,8.0,5.0,8.0,9.0,7.0,7.0,5.0,7.0,7.0,7.0,4.0,6.0,8.0,5.0,6.0,6.0,9.0,10.0,7.0,7.0,8.0,9.0,15.0,6.0
2000,7220,305,V,north-carolina,76.0,-145,0.5918367346938775,17,W,1205,8.0,11.0,6.0,6.0,7.0,7.0,7.0,8.0,3.0,7.0,8.0,9.0,10.0,8.0,8.0,7.0,7.0,8.0,10.0,6.0,8.0,8.0,3.0,7.0,7.0,12.0,6.0,8.0,6.0,8.0,7.0,12.0,9.0,,7.0,7.0,7.0,8.0,9.0,7.0,6.0,6.0,8.0,5.0,8.0,9.0,7.0,7.0,5.0,7.0,7.0,7.0,4.0,6.0,8.0,5.0,6.0,6.0,9.0,10.0,7.0,7.0,8.0,9.0,15.0,6.0
1906,6857,301,H,oklahoma,73.0,-340,0.7727272727272727,17,W,1297,4.0,5.0,5.0,8.0,5.0,5.0,5.0,11.0,4.0,5.0,6.0,7.0,8.0,4.0,5.0,5.0,4.0,5.0,6.0,8.0,7.0,4.0,4.0,6.0,5.0,5.0,4.0,7.0,8.0,7.0,6.0,6.0,6.0,,4.0,6.0,6.0,5.0,5.0,5.0,7.0,5.0,6.0,11.0,6.0,12.0,10.0,6.0,8.0,6.0,5.0,5.0,6.0,8.0,7.0,6.0,7.0,7.0,6.0,6.0,5.0,5.0,7.0,6.0,5.0,4.0
1961,7118,305,V,oklahoma,75.0,-1100,0.9166666666666666,17,W,1297,4.0,5.0,5.0,8.0,5.0,5.0,5.0,11.0,4.0,5.0,6.0,7.0,8.0,4.0,5.0,5.0,4.0,5.0,6.0,8.0,7.0,4.0,4.0,6.0,5.0,5.0,4.0,7.0,8.0,7.0,6.0,6.0,6.0,,4.0,6.0,6.0,5.0,5.0,5.0,7.0,5.0,6.0,11.0,6.0,12.0,10.0,6.0,8.0,6.0,5.0,5.0,6.0,8.0,7.0,6.0,7.0,7.0,6.0,6.0,5.0,5.0,7.0,6.0,5.0,4.0
1972,7137,305,H,xavier,98.0,-550,0.8461538461538461,17,W,1356,6.0,2.0,3.0,5.0,3.0,4.0,6.0,7.0,9.0,6.0,4.0,8.0,3.0,5.0,6.0,6.0,5.0,6.0,5.0,4.0,5.0,6.0,5.0,8.0,6.0,6.0,9.0,5.0,3.0,4.0,5.0,3.0,4.0,,5.0,2.0,5.0,7.0,6.0,4.0,5.0,3.0,5.0,6.0,3.0,6.0,9.0,4.0,7.0,4.0,6.0,8.0,5.0,5.0,6.0,2.0,5.0,4.0,3.0,5.0,6.0,6.0,5.0,5.0,3.0,7.0
1894,6830,301,V,virginia,64.0,-185,0.6491228070175439,17,W,1405,5.0,6.0,2.0,4.0,6.0,6.0,3.0,6.0,5.0,4.0,5.0,6.0,6.0,7.0,4.0,4.0,6.0,4.0,4.0,3.0,4.0,5.0,7.0,5.0,4.0,4.0,2.0,4.0,5.0,3.0,4.0,5.0,3.0,,6.0,5.0,2.0,3.0,4.0,6.0,4.0,4.0,7.0,4.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,8.0,4.0,5.0,4.0,2.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0
1992,7197,305,H,virginia,68.0,-240,0.7058823529411765,17,W,1405,5.0,6.0,2.0,4.0,6.0,6.0,3.0,6.0,5.0,4.0,5.0,6.0,6.0,7.0,4.0,4.0,6.0,4.0,4.0,3.0,4.0,5.0,7.0,5.0,4.0,4.0,2.0,4.0,5.0,3.0,4.0,5.0,3.0,,6.0,5.0,2.0,3.0,4.0,6.0,4.0,4.0,7.0,4.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,8.0,4.0,5.0,4.0,2.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0
1898,6845,301,H,villanova,83.0,-12500,0.9920634920634921,17,W,1479,3.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,6.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,3.0,2.0,3.0,3.0,2.0,5.0,3.0,4.0,5.0,2.0,4.0,5.0,,3.0,3.0,4.0,4.0,7.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0
1958,7111,305,H,villanova,84.0,-1600,0.9411764705882353,17,W,1479,3.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,6.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,3.0,2.0,3.0,3.0,2.0,5.0,3.0,4.0,5.0,2.0,4.0,5.0,,3.0,3.0,4.0,4.0,7.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0
1918,6898,302,V,michigan-state,97.0,-20000,0.9950248756218906,17,W,1510,2.0,4.0,7.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,,2.0,4.0,3.0,2.0,3.0,2.0,2.0,9.0,2.0,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,6.0,2.0
1968,7131,305,H,michigan-state,91.0,-1600,0.9411764705882353,17,W,1510,2.0,4.0,7.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,,2.0,4.0,3.0,2.0,3.0,2.0,2.0,9.0,2.0,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,6.0,2.0
1892,6824,229,V,kansas,86.0,-175,0.6363636363636364,17,W,1623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1963,7123,305,H,kansas,85.0,-700,0.875,17,W,1623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2037,7429,309,N,texas-tech,62.0,-360,0.782608695652174,18,L,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,7625,311,N,south-carolina,64.0,-125,0.5555555555555556,18,L,1,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,7521,310,H,uab,77.0,-330,0.7674418604651163,18,L,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,
2053,7483,310,N,notre-dame,84.0,110,0.47619047619047616,18,W,3,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,
2084,7545,310,N,san-diego-state,71.0,-370,0.7872340425531915,18,W,3,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,7634,311,N,notre-dame,47.0,300,0.25,18,L,3,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,
2119,7655,311,N,san-diego-state,67.0,-370,0.7872340425531915,18,W,3,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135,7707,312,N,san-diego-state,63.0,-210,0.6774193548387096,18,L,3,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076,7529,310,N,akron,65.0,-220,0.6875,18,W,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,
2095,7611,311,N,temple,79.0,-850,0.8947368421052632,18,W,4,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,
2115,7647,311,N,akron,80.0,-430,0.8113207547169812,18,W,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,
2132,7701,312,N,temple,62.0,160,0.38461538461538464,18,L,4,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,
2138,7711,312,N,akron,61.0,-240,0.7058823529411765,18,L,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,
2023,7361,307,H,gonzaga,88.0,-185,0.6491228070175439,18,W,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,
2028,7386,308,V,gonzaga,85.0,-175,0.6363636363636364,18,W,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,
2094,7609,311,N,st.-bonaventure,86.0,-120,0.5454545454545454,18,L,6,,,,,,,24.0,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,
2097,7613,311,N,cincinnati,97.0,-135,0.574468085106383,18,L,6,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,
2021,7345,307,N,valparaiso,92.0,-500,0.8333333333333334,18,L,7,24.0,,,,,,,,,,,,,,,,,,,25.0,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,24.0,,,,
2057,7490,310,N,butler,60.0,-175,0.6363636363636364,18,L,8,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,23.0,,,22.0,,,,,,,,,,,,,,,,,,,,,,,
2058,7491,310,N,providence,74.0,155,0.39215686274509803,18,W,8,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,
2107,7638,311,N,providence,68.0,375,0.21052631578947367,18,L,8,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,
2121,7671,311,N,stephen-f.-austin,104.0,-9900,0.99,18,W,9,,,,,,,23.0,,25.0,,,,,,,,,,24.0,,,,,24.0,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143,7727,312,N,stephen-f.-austin,82.0,-800,0.8888888888888888,18,W,9,,,,,,,23.0,,25.0,,,,,,,,,,24.0,,,,,24.0,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,7495,310,N,seton-hall,81.0,-110,0.5238095238095238,18,W,28,22.0,,25.0,,,21.0,,22.0,,24.0,,,,,,,,,,,,,,23.0,,,25.0,,,,,,,,,25.0,,,,25.0,,,,24.0,,,,,,,,,,,24.0,,,,,,25.0,,25.0,,,
